episode,step,episodic reward,success rate,episodic length
19,3565,2.3468855660069083,0.55,261
19,3570,2.3468855660069083,0.55,266
19,3575,2.3468855660069083,0.55,271
19,3580,2.3468855660069083,0.55,276
19,3585,2.3468855660069083,0.55,281
19,3590,2.3468855660069083,0.55,286
19,3595,2.3468855660069083,0.55,291
19,3600,2.3468855660069083,0.55,296
19,3605,2.3468855660069083,0.55,301
19,3610,2.3468855660069083,0.55,306
20,3615,2.3377746111151696,0.6,4
20,3620,2.3377746111151696,0.6,9
20,3625,2.3377746111151696,0.6,14
20,3630,2.3377746111151696,0.6,19
20,3635,2.3377746111151696,0.6,24
20,3640,2.3377746111151696,0.6,29
20,3645,2.3377746111151696,0.6,34
20,3650,2.3377746111151696,0.6,39
20,3655,2.3377746111151696,0.6,44
20,3660,2.3377746111151696,0.6,49
20,3665,2.3377746111151696,0.6,54
20,3670,2.3377746111151696,0.6,59
20,3675,2.3377746111151696,0.6,64
20,3680,2.3377746111151696,0.6,69
20,3685,2.3377746111151696,0.6,74
20,3690,2.3377746111151696,0.6,79
20,3695,2.3377746111151696,0.6,84
20,3700,2.3377746111151696,0.6,89
20,3705,2.3377746111151696,0.6,94
20,3710,2.3377746111151696,0.6,99
20,3715,2.3377746111151696,0.6,104
20,3720,2.3377746111151696,0.6,109
20,3725,2.3377746111151696,0.6,114
20,3730,2.3377746111151696,0.6,119
20,3735,2.3377746111151696,0.6,124
20,3740,2.3377746111151696,0.6,129
20,3745,2.3377746111151696,0.6,134
20,3750,2.3377746111151696,0.6,139
20,3755,2.3377746111151696,0.6,144
20,3760,2.3377746111151696,0.6,149
20,3765,2.3377746111151696,0.6,154
20,3770,2.3377746111151696,0.6,159
20,3775,2.3377746111151696,0.6,164
20,3780,2.3377746111151696,0.6,169
20,3785,2.3377746111151696,0.6,174
20,3790,2.3377746111151696,0.6,179
20,3795,2.3377746111151696,0.6,184
20,3800,2.3377746111151696,0.6,189
20,3805,2.3377746111151696,0.6,194
21,3810,1.9637670609540983,0.6,1
21,3815,1.9637670609540983,0.6,6
21,3820,1.9637670609540983,0.6,11
21,3825,1.9637670609540983,0.6,16
21,3830,1.9637670609540983,0.6,21
21,3835,1.9637670609540983,0.6,26
21,3840,1.9637670609540983,0.6,31
21,3845,1.9637670609540983,0.6,36
21,3850,1.9637670609540983,0.6,41
21,3855,1.9637670609540983,0.6,46
21,3860,1.9637670609540983,0.6,51
21,3865,1.9637670609540983,0.6,56
21,3870,1.9637670609540983,0.6,61
21,3875,1.9637670609540983,0.6,66
21,3880,1.9637670609540983,0.6,71
21,3885,1.9637670609540983,0.6,76
21,3890,1.9637670609540983,0.6,81
21,3895,1.9637670609540983,0.6,86
21,3900,1.9637670609540983,0.6,91
21,3905,1.9637670609540983,0.6,96
21,3910,1.9637670609540983,0.6,101
21,3915,1.9637670609540983,0.6,106
21,3920,1.9637670609540983,0.6,111
21,3925,1.9637670609540983,0.6,116
21,3930,1.9637670609540983,0.6,121
21,3935,1.9637670609540983,0.6,126
21,3940,1.9637670609540983,0.6,131
21,3945,1.9637670609540983,0.6,136
21,3950,1.9637670609540983,0.6,141
21,3955,1.9637670609540983,0.6,146
21,3960,1.9637670609540983,0.6,151
21,3965,1.9637670609540983,0.6,156
21,3970,1.9637670609540983,0.6,161
21,3975,1.9637670609540983,0.6,166
21,3980,1.9637670609540983,0.6,171
21,3985,1.9637670609540983,0.6,176
21,3990,1.9637670609540983,0.6,181
21,3995,1.9637670609540983,0.6,186
21,4000,1.9637670609540983,0.6,191
21,4005,1.9637670609540983,0.6,196
21,4010,1.9637670609540983,0.6,201
21,4015,1.9637670609540983,0.6,206
21,4020,1.9637670609540983,0.6,211
21,4025,1.9637670609540983,0.6,216
22,4030,1.0161269192307847,0.6,1
22,4035,1.0161269192307847,0.6,6
22,4040,1.0161269192307847,0.6,11
22,4045,1.0161269192307847,0.6,16
22,4050,1.0161269192307847,0.6,21
22,4055,1.0161269192307847,0.6,26
22,4060,1.0161269192307847,0.6,31
22,4065,1.0161269192307847,0.6,36
22,4070,1.0161269192307847,0.6,41
22,4075,1.0161269192307847,0.6,46
22,4080,1.0161269192307847,0.6,51
22,4085,1.0161269192307847,0.6,56
22,4090,1.0161269192307847,0.6,61
22,4095,1.0161269192307847,0.6,66
22,4100,1.0161269192307847,0.6,71
22,4105,1.0161269192307847,0.6,76
22,4110,1.0161269192307847,0.6,81
22,4115,1.0161269192307847,0.6,86
22,4120,1.0161269192307847,0.6,91
22,4125,1.0161269192307847,0.6,96
22,4130,1.0161269192307847,0.6,101
22,4135,1.0161269192307847,0.6,106
22,4140,1.0161269192307847,0.6,111
22,4145,1.0161269192307847,0.6,116
22,4150,1.0161269192307847,0.6,121
22,4155,1.0161269192307847,0.6,126
22,4160,1.0161269192307847,0.6,131
22,4165,1.0161269192307847,0.6,136
22,4170,1.0161269192307847,0.6,141
22,4175,1.0161269192307847,0.6,146
22,4180,1.0161269192307847,0.6,151
22,4185,1.0161269192307847,0.6,156
22,4190,1.0161269192307847,0.6,161
22,4195,1.0161269192307847,0.6,166
22,4200,1.0161269192307847,0.6,171
22,4205,1.0161269192307847,0.6,176
22,4210,1.0161269192307847,0.6,181
22,4215,1.0161269192307847,0.6,186
22,4220,1.0161269192307847,0.6,191
23,4225,1.0175377083243917,0.6,2
23,4230,1.0175377083243917,0.6,7
23,4235,1.0175377083243917,0.6,12
23,4240,1.0175377083243917,0.6,17
23,4245,1.0175377083243917,0.6,22
23,4250,1.0175377083243917,0.6,27
23,4255,1.0175377083243917,0.6,32
23,4260,1.0175377083243917,0.6,37
23,4265,1.0175377083243917,0.6,42
23,4270,1.0175377083243917,0.6,47
23,4275,1.0175377083243917,0.6,52
23,4280,1.0175377083243917,0.6,57
23,4285,1.0175377083243917,0.6,62
23,4290,1.0175377083243917,0.6,67
23,4295,1.0175377083243917,0.6,72
23,4300,1.0175377083243917,0.6,77
23,4305,1.0175377083243917,0.6,82
23,4310,1.0175377083243917,0.6,87
23,4315,1.0175377083243917,0.6,92
23,4320,1.0175377083243917,0.6,97
23,4325,1.0175377083243917,0.6,102
23,4330,1.0175377083243917,0.6,107
23,4335,1.0175377083243917,0.6,112
23,4340,1.0175377083243917,0.6,117
23,4345,1.0175377083243917,0.6,122
23,4350,1.0175377083243917,0.6,127
23,4355,1.0175377083243917,0.6,132
23,4360,1.0175377083243917,0.6,137
23,4365,1.0175377083243917,0.6,142
23,4370,1.0175377083243917,0.6,147
23,4375,1.0175377083243917,0.6,152
23,4380,1.0175377083243917,0.6,157
23,4385,1.0175377083243917,0.6,162
23,4390,1.0175377083243917,0.6,167
23,4395,1.0175377083243917,0.6,172
23,4400,1.0175377083243917,0.6,177
23,4405,1.0175377083243917,0.6,182
23,4410,1.0175377083243917,0.6,187
24,4415,1.0276810221571013,0.55,5
24,4420,1.0276810221571013,0.55,10
24,4425,1.0276810221571013,0.55,15
24,4430,1.0276810221571013,0.55,20
24,4435,1.0276810221571013,0.55,25
24,4440,1.0276810221571013,0.55,30
24,4445,1.0276810221571013,0.55,35
24,4450,1.0276810221571013,0.55,40
24,4455,1.0276810221571013,0.55,45
24,4460,1.0276810221571013,0.55,50
24,4465,1.0276810221571013,0.55,55
24,4470,1.0276810221571013,0.55,60
24,4475,1.0276810221571013,0.55,65
24,4480,1.0276810221571013,0.55,70
24,4485,1.0276810221571013,0.55,75
24,4490,1.0276810221571013,0.55,80
24,4495,1.0276810221571013,0.55,85
24,4500,1.0276810221571013,0.55,90
24,4505,1.0276810221571013,0.55,95
24,4510,1.0276810221571013,0.55,100
24,4515,1.0276810221571013,0.55,105
24,4520,1.0276810221571013,0.55,110
24,4525,1.0276810221571013,0.55,115
24,4530,1.0276810221571013,0.55,120
24,4535,1.0276810221571013,0.55,125
24,4540,1.0276810221571013,0.55,130
24,4545,1.0276810221571013,0.55,135
24,4550,1.0276810221571013,0.55,140
24,4555,1.0276810221571013,0.55,145
24,4560,1.0276810221571013,0.55,150
24,4565,1.0276810221571013,0.55,155
24,4570,1.0276810221571013,0.55,160
24,4575,1.0276810221571013,0.55,165
24,4580,1.0276810221571013,0.55,170
24,4585,1.0276810221571013,0.55,175
24,4590,1.0276810221571013,0.55,180
24,4595,1.0276810221571013,0.55,185
24,4600,1.0276810221571013,0.55,190
24,4605,1.0276810221571013,0.55,195
24,4610,1.0276810221571013,0.55,200
24,4615,1.0276810221571013,0.55,205
24,4620,1.0276810221571013,0.55,210
25,4625,1.0203419705482493,0.55,2
25,4630,1.0203419705482493,0.55,7
25,4635,1.0203419705482493,0.55,12
25,4640,1.0203419705482493,0.55,17
25,4645,1.0203419705482493,0.55,22
25,4650,1.0203419705482493,0.55,27
25,4655,1.0203419705482493,0.55,32
25,4660,1.0203419705482493,0.55,37
25,4665,1.0203419705482493,0.55,42
25,4670,1.0203419705482493,0.55,47
25,4675,1.0203419705482493,0.55,52
25,4680,1.0203419705482493,0.55,57
25,4685,1.0203419705482493,0.55,62
25,4690,1.0203419705482493,0.55,67
25,4695,1.0203419705482493,0.55,72
25,4700,1.0203419705482493,0.55,77
25,4705,1.0203419705482493,0.55,82
25,4710,1.0203419705482493,0.55,87
25,4715,1.0203419705482493,0.55,92
25,4720,1.0203419705482493,0.55,97
25,4725,1.0203419705482493,0.55,102
25,4730,1.0203419705482493,0.55,107
25,4735,1.0203419705482493,0.55,112
25,4740,1.0203419705482493,0.55,117
25,4745,1.0203419705482493,0.55,122
25,4750,1.0203419705482493,0.55,127
25,4755,1.0203419705482493,0.55,132
25,4760,1.0203419705482493,0.55,137
25,4765,1.0203419705482493,0.55,142
25,4770,1.0203419705482493,0.55,147
25,4775,1.0203419705482493,0.55,152
25,4780,1.0203419705482493,0.55,157
25,4785,1.0203419705482493,0.55,162
25,4790,1.0203419705482493,0.55,167
25,4795,1.0203419705482493,0.55,172
25,4800,1.0203419705482493,0.55,177
25,4805,1.0203419705482493,0.55,182
25,4810,1.0203419705482493,0.55,187
25,4815,1.0203419705482493,0.55,192
25,4820,1.0203419705482493,0.55,197
25,4825,1.0203419705482493,0.55,202
25,4830,1.0203419705482493,0.55,207
25,4835,1.0203419705482493,0.55,212
25,4840,1.0203419705482493,0.55,217
25,4845,1.0203419705482493,0.55,222
26,4850,1.0209699818863596,0.55,2
26,4855,1.0209699818863596,0.55,7
26,4860,1.0209699818863596,0.55,12
26,4865,1.0209699818863596,0.55,17
26,4870,1.0209699818863596,0.55,22
26,4875,1.0209699818863596,0.55,27
26,4880,1.0209699818863596,0.55,32
26,4885,1.0209699818863596,0.55,37
26,4890,1.0209699818863596,0.55,42
26,4895,1.0209699818863596,0.55,47
26,4900,1.0209699818863596,0.55,52
26,4905,1.0209699818863596,0.55,57
26,4910,1.0209699818863596,0.55,62
26,4915,1.0209699818863596,0.55,67
26,4920,1.0209699818863596,0.55,72
26,4925,1.0209699818863596,0.55,77
26,4930,1.0209699818863596,0.55,82
26,4935,1.0209699818863596,0.55,87
26,4940,1.0209699818863596,0.55,92
26,4945,1.0209699818863596,0.55,97
26,4950,1.0209699818863596,0.55,102
26,4955,1.0209699818863596,0.55,107
26,4960,1.0209699818863596,0.55,112
26,4965,1.0209699818863596,0.55,117
26,4970,1.0209699818863596,0.55,122
26,4975,1.0209699818863596,0.55,127
26,4980,1.0209699818863596,0.55,132
26,4985,1.0209699818863596,0.55,137
26,4990,1.0209699818863596,0.55,142
26,4995,1.0209699818863596,0.55,147
26,5000,1.0209699818863596,0.55,152
26,5005,1.0209699818863596,0.55,157
26,5010,1.0209699818863596,0.55,162
26,5015,1.0209699818863596,0.55,167
26,5020,1.0209699818863596,0.55,172
26,5025,1.0209699818863596,0.55,177
26,5030,1.0209699818863596,0.55,182
26,5035,1.0209699818863596,0.55,187
26,5040,1.0209699818863596,0.55,192
26,5045,1.0209699818863596,0.55,197
26,5050,1.0209699818863596,0.55,202
26,5055,1.0209699818863596,0.55,207
26,5060,1.0209699818863596,0.55,212
26,5065,1.0209699818863596,0.55,217
26,5070,1.0209699818863596,0.55,222
26,5075,1.0209699818863596,0.55,227
27,5080,1.020463936937435,0.5,4
27,5085,1.020463936937435,0.5,9
27,5090,1.020463936937435,0.5,14
27,5095,1.020463936937435,0.5,19
27,5100,1.020463936937435,0.5,24
27,5105,1.020463936937435,0.5,29
27,5110,1.020463936937435,0.5,34
27,5115,1.020463936937435,0.5,39
27,5120,1.020463936937435,0.5,44
27,5125,1.020463936937435,0.5,49
27,5130,1.020463936937435,0.5,54
27,5135,1.020463936937435,0.5,59
27,5140,1.020463936937435,0.5,64
27,5145,1.020463936937435,0.5,69
27,5150,1.020463936937435,0.5,74
27,5155,1.020463936937435,0.5,79
27,5160,1.020463936937435,0.5,84
27,5165,1.020463936937435,0.5,89
27,5170,1.020463936937435,0.5,94
27,5175,1.020463936937435,0.5,99
27,5180,1.020463936937435,0.5,104
27,5185,1.020463936937435,0.5,109
27,5190,1.020463936937435,0.5,114
27,5195,1.020463936937435,0.5,119
27,5200,1.020463936937435,0.5,124
27,5205,1.020463936937435,0.5,129
27,5210,1.020463936937435,0.5,134
27,5215,1.020463936937435,0.5,139
27,5220,1.020463936937435,0.5,144
27,5225,1.020463936937435,0.5,149
27,5230,1.020463936937435,0.5,154
27,5235,1.020463936937435,0.5,159
27,5240,1.020463936937435,0.5,164
27,5245,1.020463936937435,0.5,169
27,5250,1.020463936937435,0.5,174
27,5255,1.020463936937435,0.5,179
27,5260,1.020463936937435,0.5,184
27,5265,1.020463936937435,0.5,189
28,5270,1.9645190811803417,0.55,3
28,5275,1.9645190811803417,0.55,8
28,5280,1.9645190811803417,0.55,13
28,5285,1.9645190811803417,0.55,18
28,5290,1.9645190811803417,0.55,23
28,5295,1.9645190811803417,0.55,28
28,5300,1.9645190811803417,0.55,33
28,5305,1.9645190811803417,0.55,38
28,5310,1.9645190811803417,0.55,43
28,5315,1.9645190811803417,0.55,48
28,5320,1.9645190811803417,0.55,53
28,5325,1.9645190811803417,0.55,58
28,5330,1.9645190811803417,0.55,63
28,5335,1.9645190811803417,0.55,68
28,5340,1.9645190811803417,0.55,73
28,5345,1.9645190811803417,0.55,78
28,5350,1.9645190811803417,0.55,83
28,5355,1.9645190811803417,0.55,88
28,5360,1.9645190811803417,0.55,93
28,5365,1.9645190811803417,0.55,98
28,5370,1.9645190811803417,0.55,103
28,5375,1.9645190811803417,0.55,108
28,5380,1.9645190811803417,0.55,113
28,5385,1.9645190811803417,0.55,118
28,5390,1.9645190811803417,0.55,123
28,5395,1.9645190811803417,0.55,128
28,5400,1.9645190811803417,0.55,133
28,5405,1.9645190811803417,0.55,138
28,5410,1.9645190811803417,0.55,143
28,5415,1.9645190811803417,0.55,148
28,5420,1.9645190811803417,0.55,153
28,5425,1.9645190811803417,0.55,158
28,5430,1.9645190811803417,0.55,163
28,5435,1.9645190811803417,0.55,168
28,5440,1.9645190811803417,0.55,173
28,5445,1.9645190811803417,0.55,178
28,5450,1.9645190811803417,0.55,183
28,5455,1.9645190811803417,0.55,188
28,5460,1.9645190811803417,0.55,193
28,5465,1.9645190811803417,0.55,198
28,5470,1.9645190811803417,0.55,203
28,5475,1.9645190811803417,0.55,208
29,5480,1.0212335193092081,0.55,1
29,5485,1.0212335193092081,0.55,6
29,5490,1.0212335193092081,0.55,11
29,5495,1.0212335193092081,0.55,16
29,5500,1.0212335193092081,0.55,21
29,5505,1.0212335193092081,0.55,26
29,5510,1.0212335193092081,0.55,31
29,5515,1.0212335193092081,0.55,36
29,5520,1.0212335193092081,0.55,41
29,5525,1.0212335193092081,0.55,46
29,5530,1.0212335193092081,0.55,51
29,5535,1.0212335193092081,0.55,56
29,5540,1.0212335193092081,0.55,61
29,5545,1.0212335193092081,0.55,66
29,5550,1.0212335193092081,0.55,71
29,5555,1.0212335193092081,0.55,76
29,5560,1.0212335193092081,0.55,81
29,5565,1.0212335193092081,0.55,86
29,5570,1.0212335193092081,0.55,91
29,5575,1.0212335193092081,0.55,96
29,5580,1.0212335193092081,0.55,101
29,5585,1.0212335193092081,0.55,106
29,5590,1.0212335193092081,0.55,111
29,5595,1.0212335193092081,0.55,116
29,5600,1.0212335193092081,0.55,121
29,5605,1.0212335193092081,0.55,126
29,5610,1.0212335193092081,0.55,131
29,5615,1.0212335193092081,0.55,136
29,5620,1.0212335193092081,0.55,141
29,5625,1.0212335193092081,0.55,146
29,5630,1.0212335193092081,0.55,151
29,5635,1.0212335193092081,0.55,156
29,5640,1.0212335193092081,0.55,161
29,5645,1.0212335193092081,0.55,166
29,5650,1.0212335193092081,0.55,171
29,5655,1.0212335193092081,0.55,176
29,5660,1.0212335193092081,0.55,181
29,5665,1.0212335193092081,0.55,186
29,5670,1.0212335193092081,0.55,191
29,5675,1.0212335193092081,0.55,196
29,5680,1.0212335193092081,0.55,201
29,5685,1.0212335193092081,0.55,206
29,5690,1.0212335193092081,0.55,211
29,5695,1.0212335193092081,0.55,216
29,5700,1.0212335193092081,0.55,221
30,5705,1.9632169321235942,0.55,2
30,5710,1.9632169321235942,0.55,7
30,5715,1.9632169321235942,0.55,12
30,5720,1.9632169321235942,0.55,17
30,5725,1.9632169321235942,0.55,22
30,5730,1.9632169321235942,0.55,27
30,5735,1.9632169321235942,0.55,32
30,5740,1.9632169321235942,0.55,37
30,5745,1.9632169321235942,0.55,42
30,5750,1.9632169321235942,0.55,47
30,5755,1.9632169321235942,0.55,52
30,5760,1.9632169321235942,0.55,57
30,5765,1.9632169321235942,0.55,62
30,5770,1.9632169321235942,0.55,67
30,5775,1.9632169321235942,0.55,72
30,5780,1.9632169321235942,0.55,77
30,5785,1.9632169321235942,0.55,82
30,5790,1.9632169321235942,0.55,87
30,5795,1.9632169321235942,0.55,92
30,5800,1.9632169321235942,0.55,97
30,5805,1.9632169321235942,0.55,102
30,5810,1.9632169321235942,0.55,107
30,5815,1.9632169321235942,0.55,112
30,5820,1.9632169321235942,0.55,117
30,5825,1.9632169321235942,0.55,122
30,5830,1.9632169321235942,0.55,127
30,5835,1.9632169321235942,0.55,132
30,5840,1.9632169321235942,0.55,137
30,5845,1.9632169321235942,0.55,142
30,5850,1.9632169321235942,0.55,147
30,5855,1.9632169321235942,0.55,152
30,5860,1.9632169321235942,0.55,157
30,5865,1.9632169321235942,0.55,162
30,5870,1.9632169321235942,0.55,167
30,5875,1.9632169321235942,0.55,172
30,5880,1.9632169321235942,0.55,177
30,5885,1.9632169321235942,0.55,182
30,5890,1.9632169321235942,0.55,187
30,5895,1.9632169321235942,0.55,192
30,5900,1.9632169321235942,0.55,197
30,5905,1.9632169321235942,0.55,202
31,5910,1.0186513349978725,0.55,1
