episode,step,episodic reward,success rate,episodic length
3,425,1,0.05,161
3,430,1,0.05,166
3,435,1,0.05,171
3,440,1,0.05,176
3,445,1,0.05,181
3,450,1,0.05,186
3,455,1,0.05,191
3,460,1,0.05,196
3,465,1,0.05,201
3,470,1,0.05,206
3,475,1,0.05,211
3,480,1,0.05,216
3,485,1,0.05,221
3,490,1,0.05,226
3,495,1,0.05,231
4,500,0,0.05,3
4,505,0,0.05,8
4,510,0,0.05,13
4,515,0,0.05,18
4,520,0,0.05,23
4,525,0,0.05,28
4,530,0,0.05,33
4,535,0,0.05,38
4,540,0,0.05,43
4,545,0,0.05,48
4,550,0,0.05,53
4,555,0,0.05,58
4,560,0,0.05,63
4,565,0,0.05,68
4,570,0,0.05,73
4,575,0,0.05,78
4,580,0,0.05,83
4,585,0,0.05,88
4,590,0,0.05,93
4,595,0,0.05,98
4,600,0,0.05,103
4,605,0,0.05,108
4,610,0,0.05,113
4,615,0,0.05,118
4,620,0,0.05,123
4,625,0,0.05,128
4,630,0,0.05,133
4,635,0,0.05,138
4,640,0,0.05,143
4,645,0,0.05,148
4,650,0,0.05,153
4,655,0,0.05,158
4,660,0,0.05,163
4,665,0,0.05,168
4,670,0,0.05,173
4,675,0,0.05,178
4,680,0,0.05,183
4,685,0,0.05,188
4,690,0,0.05,193
4,695,0,0.05,198
4,700,0,0.05,203
4,705,0,0.05,208
5,710,0,0.05,2
5,715,0,0.05,7
5,720,0,0.05,12
5,725,0,0.05,17
5,730,0,0.05,22
5,735,0,0.05,27
5,740,0,0.05,32
5,745,0,0.05,37
5,750,0,0.05,42
5,755,0,0.05,47
5,760,0,0.05,52
5,765,0,0.05,57
5,770,0,0.05,62
5,775,0,0.05,67
5,780,0,0.05,72
5,785,0,0.05,77
5,790,0,0.05,82
5,795,0,0.05,87
5,800,0,0.05,92
5,805,0,0.05,97
5,810,0,0.05,102
5,815,0,0.05,107
5,820,0,0.05,112
5,825,0,0.05,117
5,830,0,0.05,122
5,835,0,0.05,127
5,840,0,0.05,132
5,845,0,0.05,137
5,850,0,0.05,142
5,855,0,0.05,147
5,860,0,0.05,152
5,865,0,0.05,157
5,870,0,0.05,162
5,875,0,0.05,167
5,880,0,0.05,172
5,885,0,0.05,177
5,890,0,0.05,182
5,895,0,0.05,187
5,900,0,0.05,192
6,905,1,0.1,1
6,910,1,0.1,6
6,915,1,0.1,11
6,920,1,0.1,16
6,925,1,0.1,21
6,930,1,0.1,26
6,935,1,0.1,31
6,940,1,0.1,36
6,945,1,0.1,41
6,950,1,0.1,46
6,955,1,0.1,51
6,960,1,0.1,56
6,965,1,0.1,61
6,970,1,0.1,66
6,975,1,0.1,71
6,980,1,0.1,76
6,985,1,0.1,81
6,990,1,0.1,86
6,995,1,0.1,91
6,1000,1,0.1,96
6,1005,1,0.1,101
6,1010,1,0.1,106
6,1015,1,0.1,111
6,1020,1,0.1,116
6,1025,1,0.1,121
6,1030,1,0.1,126
6,1035,1,0.1,131
6,1040,1,0.1,136
6,1045,1,0.1,141
6,1050,1,0.1,146
6,1055,1,0.1,151
6,1060,1,0.1,156
6,1065,1,0.1,161
6,1070,1,0.1,166
6,1075,1,0.1,171
6,1080,1,0.1,176
6,1085,1,0.1,181
6,1090,1,0.1,186
6,1095,1,0.1,191
6,1100,1,0.1,196
6,1105,1,0.1,201
6,1110,1,0.1,206
7,1115,0,0.1,1
7,1120,0,0.1,6
7,1125,0,0.1,11
7,1130,0,0.1,16
7,1135,0,0.1,21
7,1140,0,0.1,26
7,1145,0,0.1,31
7,1150,0,0.1,36
7,1155,0,0.1,41
7,1160,0,0.1,46
7,1165,0,0.1,51
7,1170,0,0.1,56
7,1175,0,0.1,61
7,1180,0,0.1,66
7,1185,0,0.1,71
7,1190,0,0.1,76
7,1195,0,0.1,81
7,1200,0,0.1,86
7,1205,0,0.1,91
7,1210,0,0.1,96
7,1215,0,0.1,101
7,1220,0,0.1,106
7,1225,0,0.1,111
7,1230,0,0.1,116
7,1235,0,0.1,121
7,1240,0,0.1,126
7,1245,0,0.1,131
7,1250,0,0.1,136
7,1255,0,0.1,141
7,1260,0,0.1,146
7,1265,0,0.1,151
7,1270,0,0.1,156
7,1275,0,0.1,161
7,1280,0,0.1,166
7,1285,0,0.1,171
7,1290,0,0.1,176
7,1295,0,0.1,181
7,1300,0,0.1,186
7,1305,0,0.1,191
7,1310,0,0.1,196
7,1315,0,0.1,201
7,1320,0,0.1,206
7,1325,0,0.1,211
7,1330,0,0.1,216
7,1335,0,0.1,221
7,1340,0,0.1,226
7,1345,0,0.1,231
7,1350,0,0.1,236
7,1355,0,0.1,241
8,1360,0,0.1,5
8,1365,0,0.1,10
8,1370,0,0.1,15
8,1375,0,0.1,20
8,1380,0,0.1,25
8,1385,0,0.1,30
8,1390,0,0.1,35
8,1395,0,0.1,40
8,1400,0,0.1,45
8,1405,0,0.1,50
8,1410,0,0.1,55
8,1415,0,0.1,60
8,1420,0,0.1,65
8,1425,0,0.1,70
8,1430,0,0.1,75
8,1435,0,0.1,80
8,1440,0,0.1,85
8,1445,0,0.1,90
8,1450,0,0.1,95
8,1455,0,0.1,100
8,1460,0,0.1,105
8,1465,0,0.1,110
8,1470,0,0.1,115
8,1475,0,0.1,120
8,1480,0,0.1,125
8,1485,0,0.1,130
8,1490,0,0.1,135
8,1495,0,0.1,140
8,1500,0,0.1,145
8,1505,0,0.1,150
8,1510,0,0.1,155
8,1515,0,0.1,160
8,1520,0,0.1,165
8,1525,0,0.1,170
8,1530,0,0.1,175
9,1535,1,0.15,5
9,1540,1,0.15,10
9,1545,1,0.15,15
9,1550,1,0.15,20
9,1555,1,0.15,25
10,1560,-1,0.15,5
10,1565,-1,0.15,10
10,1570,-1,0.15,15
10,1575,-1,0.15,20
10,1580,-1,0.15,25
10,1585,-1,0.15,30
10,1590,-1,0.15,35
10,1595,-1,0.15,40
10,1600,-1,0.15,45
10,1605,-1,0.15,50
10,1610,-1,0.15,55
10,1615,-1,0.15,60
10,1620,-1,0.15,65
10,1625,-1,0.15,70
10,1630,-1,0.15,75
10,1635,-1,0.15,80
10,1640,-1,0.15,85
10,1645,-1,0.15,90
10,1650,-1,0.15,95
10,1655,-1,0.15,100
10,1660,-1,0.15,105
10,1665,-1,0.15,110
10,1670,-1,0.15,115
10,1675,-1,0.15,120
10,1680,-1,0.15,125
10,1685,-1,0.15,130
10,1690,-1,0.15,135
10,1695,-1,0.15,140
10,1700,-1,0.15,145
10,1705,-1,0.15,150
10,1710,-1,0.15,155
10,1715,-1,0.15,160
10,1720,-1,0.15,165
10,1725,-1,0.15,170
10,1730,-1,0.15,175
10,1735,-1,0.15,180
10,1740,-1,0.15,185
10,1745,-1,0.15,190
10,1750,-1,0.15,195
10,1755,-1,0.15,200
10,1760,-1,0.15,205
10,1765,-1,0.15,210
10,1770,-1,0.15,215
10,1775,-1,0.15,220
10,1780,-1,0.15,225
10,1785,-1,0.15,230
11,1790,0,0.15,1
11,1795,0,0.15,6
11,1800,0,0.15,11
11,1805,0,0.15,16
11,1810,0,0.15,21
11,1815,0,0.15,26
11,1820,0,0.15,31
11,1825,0,0.15,36
11,1830,0,0.15,41
11,1835,0,0.15,46
11,1840,0,0.15,51
12,1845,-1,0.15,4
12,1850,-1,0.15,9
12,1855,-1,0.15,14
12,1860,-1,0.15,19
12,1865,-1,0.15,24
12,1870,-1,0.15,29
12,1875,-1,0.15,34
12,1880,-1,0.15,39
12,1885,-1,0.15,44
12,1890,-1,0.15,49
12,1895,-1,0.15,54
12,1900,-1,0.15,59
12,1905,-1,0.15,64
12,1910,-1,0.15,69
12,1915,-1,0.15,74
12,1920,-1,0.15,79
12,1925,-1,0.15,84
12,1930,-1,0.15,89
12,1935,-1,0.15,94
12,1940,-1,0.15,99
12,1945,-1,0.15,104
12,1950,-1,0.15,109
12,1955,-1,0.15,114
12,1960,-1,0.15,119
12,1965,-1,0.15,124
12,1970,-1,0.15,129
12,1975,-1,0.15,134
12,1980,-1,0.15,139
12,1985,-1,0.15,144
12,1990,-1,0.15,149
12,1995,-1,0.15,154
12,2000,-1,0.15,159
12,2005,-1,0.15,164
12,2010,-1,0.15,169
12,2015,-1,0.15,174
12,2020,-1,0.15,179
12,2025,-1,0.15,184
12,2030,-1,0.15,189
12,2035,-1,0.15,194
13,2040,1,0.2,2
13,2045,1,0.2,7
13,2050,1,0.2,12
13,2055,1,0.2,17
13,2060,1,0.2,22
13,2065,1,0.2,27
13,2070,1,0.2,32
13,2075,1,0.2,37
13,2080,1,0.2,42
13,2085,1,0.2,47
13,2090,1,0.2,52
13,2095,1,0.2,57
13,2100,1,0.2,62
13,2105,1,0.2,67
13,2110,1,0.2,72
13,2115,1,0.2,77
13,2120,1,0.2,82
13,2125,1,0.2,87
13,2130,1,0.2,92
13,2135,1,0.2,97
13,2140,1,0.2,102
13,2145,1,0.2,107
13,2150,1,0.2,112
13,2155,1,0.2,117
13,2160,1,0.2,122
13,2165,1,0.2,127
13,2170,1,0.2,132
13,2175,1,0.2,137
13,2180,1,0.2,142
13,2185,1,0.2,147
13,2190,1,0.2,152
13,2195,1,0.2,157
13,2200,1,0.2,162
13,2205,1,0.2,167
13,2210,1,0.2,172
13,2215,1,0.2,177
13,2220,1,0.2,182
13,2225,1,0.2,187
13,2230,1,0.2,192
13,2235,1,0.2,197
13,2240,1,0.2,202
13,2245,1,0.2,207
13,2250,1,0.2,212
13,2255,1,0.2,217
14,2260,0,0.2,3
14,2265,0,0.2,8
14,2270,0,0.2,13
14,2275,0,0.2,18
14,2280,0,0.2,23
14,2285,0,0.2,28
14,2290,0,0.2,33
14,2295,0,0.2,38
14,2300,0,0.2,43
14,2305,0,0.2,48
14,2310,0,0.2,53
14,2315,0,0.2,58
14,2320,0,0.2,63
14,2325,0,0.2,68
14,2330,0,0.2,73
14,2335,0,0.2,78
14,2340,0,0.2,83
14,2345,0,0.2,88
14,2350,0,0.2,93
14,2355,0,0.2,98
14,2360,0,0.2,103
14,2365,0,0.2,108
14,2370,0,0.2,113
14,2375,0,0.2,118
14,2380,0,0.2,123
14,2385,0,0.2,128
14,2390,0,0.2,133
14,2395,0,0.2,138
14,2400,0,0.2,143
14,2405,0,0.2,148
14,2410,0,0.2,153
14,2415,0,0.2,158
14,2420,0,0.2,163
14,2425,0,0.2,168
14,2430,0,0.2,173
14,2435,0,0.2,178
14,2440,0,0.2,183
14,2445,0,0.2,188
14,2450,0,0.2,193
14,2455,0,0.2,198
14,2460,0,0.2,203
14,2465,0,0.2,208
14,2470,0,0.2,213
14,2475,0,0.2,218
14,2480,0,0.2,223
14,2485,0,0.2,228
15,2490,0,0.2,3
15,2495,0,0.2,8
15,2500,0,0.2,13
15,2505,0,0.2,18
15,2510,0,0.2,23
15,2515,0,0.2,28
15,2520,0,0.2,33
15,2525,0,0.2,38
15,2530,0,0.2,43
15,2535,0,0.2,48
15,2540,0,0.2,53
15,2545,0,0.2,58
15,2550,0,0.2,63
15,2555,0,0.2,68
15,2560,0,0.2,73
15,2565,0,0.2,78
15,2570,0,0.2,83
15,2575,0,0.2,88
15,2580,0,0.2,93
15,2585,0,0.2,98
15,2590,0,0.2,103
15,2595,0,0.2,108
15,2600,0,0.2,113
15,2605,0,0.2,118
15,2610,0,0.2,123
15,2615,0,0.2,128
15,2620,0,0.2,133
15,2625,0,0.2,138
15,2630,0,0.2,143
15,2635,0,0.2,148
15,2640,0,0.2,153
15,2645,0,0.2,158
15,2650,0,0.2,163
15,2655,0,0.2,168
15,2660,0,0.2,173
15,2665,0,0.2,178
15,2670,0,0.2,183
15,2675,0,0.2,188
15,2680,0,0.2,193
15,2685,0,0.2,198
15,2690,0,0.2,203
15,2695,0,0.2,208
15,2700,0,0.2,213
16,2705,1,0.25,3
16,2710,1,0.25,8
16,2715,1,0.25,13
16,2720,1,0.25,18
16,2725,1,0.25,23
17,2730,-1,0.25,1
17,2735,-1,0.25,6
17,2740,-1,0.25,11
17,2745,-1,0.25,16
17,2750,-1,0.25,21
17,2755,-1,0.25,26
17,2760,-1,0.25,31
17,2765,-1,0.25,36
17,2770,-1,0.25,41
17,2775,-1,0.25,46
17,2780,-1,0.25,51
17,2785,-1,0.25,56
17,2790,-1,0.25,61
17,2795,-1,0.25,66
17,2800,-1,0.25,71
17,2805,-1,0.25,76
17,2810,-1,0.25,81
17,2815,-1,0.25,86
17,2820,-1,0.25,91
17,2825,-1,0.25,96
17,2830,-1,0.25,101
17,2835,-1,0.25,106
17,2840,-1,0.25,111
17,2845,-1,0.25,116
17,2850,-1,0.25,121
17,2855,-1,0.25,126
17,2860,-1,0.25,131
17,2865,-1,0.25,136
17,2870,-1,0.25,141
17,2875,-1,0.25,146
17,2880,-1,0.25,151
17,2885,-1,0.25,156
17,2890,-1,0.25,161
17,2895,-1,0.25,166
17,2900,-1,0.25,171
17,2905,-1,0.25,176
17,2910,-1,0.25,181
17,2915,-1,0.25,186
17,2920,-1,0.25,191
17,2925,-1,0.25,196
17,2930,-1,0.25,201
17,2935,-1,0.25,206
17,2940,-1,0.25,211
17,2945,-1,0.25,216
17,2950,-1,0.25,221
17,2955,-1,0.25,226
18,2960,1,0.3,5
18,2965,1,0.3,10
18,2970,1,0.3,15
18,2975,1,0.3,20
18,2980,1,0.3,25
18,2985,1,0.3,30
19,2990,-1,0.3,5
19,2995,-1,0.3,10
19,3000,-1,0.3,15
19,3005,-1,0.3,20
19,3010,-1,0.3,25
19,3015,-1,0.3,30
19,3020,-1,0.3,35
19,3025,-1,0.3,40
19,3030,-1,0.3,45
19,3035,-1,0.3,50
19,3040,-1,0.3,55
19,3045,-1,0.3,60
19,3050,-1,0.3,65
19,3055,-1,0.3,70
19,3060,-1,0.3,75
19,3065,-1,0.3,80
19,3070,-1,0.3,85
19,3075,-1,0.3,90
19,3080,-1,0.3,95
19,3085,-1,0.3,100
19,3090,-1,0.3,105
19,3095,-1,0.3,110
19,3100,-1,0.3,115
19,3105,-1,0.3,120
19,3110,-1,0.3,125
19,3115,-1,0.3,130
19,3120,-1,0.3,135
19,3125,-1,0.3,140
19,3130,-1,0.3,145
19,3135,-1,0.3,150
19,3140,-1,0.3,155
19,3145,-1,0.3,160
19,3150,-1,0.3,165
19,3155,-1,0.3,170
19,3160,-1,0.3,175
19,3165,-1,0.3,180
19,3170,-1,0.3,185
19,3175,-1,0.3,190
19,3180,-1,0.3,195
19,3185,-1,0.3,200
19,3190,-1,0.3,205
20,3195,1,0.35,2
20,3200,1,0.35,7
20,3205,1,0.35,12
20,3210,1,0.35,17
20,3215,1,0.35,22
21,3220,-1,0.35,2
21,3225,-1,0.35,7
21,3230,-1,0.35,12
21,3235,-1,0.35,17
21,3240,-1,0.35,22
21,3245,-1,0.35,27
21,3250,-1,0.35,32
21,3255,-1,0.35,37
21,3260,-1,0.35,42
21,3265,-1,0.35,47
21,3270,-1,0.35,52
21,3275,-1,0.35,57
21,3280,-1,0.35,62
21,3285,-1,0.35,67
21,3290,-1,0.35,72
21,3295,-1,0.35,77
21,3300,-1,0.35,82
21,3305,-1,0.35,87
21,3310,-1,0.35,92
21,3315,-1,0.35,97
21,3320,-1,0.35,102
21,3325,-1,0.35,107
21,3330,-1,0.35,112
21,3335,-1,0.35,117
21,3340,-1,0.35,122
21,3345,-1,0.35,127
21,3350,-1,0.35,132
21,3355,-1,0.35,137
21,3360,-1,0.35,142
21,3365,-1,0.35,147
21,3370,-1,0.35,152
21,3375,-1,0.35,157
21,3380,-1,0.35,162
21,3385,-1,0.35,167
21,3390,-1,0.35,172
21,3395,-1,0.35,177
21,3400,-1,0.35,182
21,3405,-1,0.35,187
21,3410,-1,0.35,192
21,3415,-1,0.35,197
21,3420,-1,0.35,202
22,3425,1,0.4,1
22,3430,1,0.4,6
22,3435,1,0.4,11
22,3440,1,0.4,16
22,3445,1,0.4,21
22,3450,1,0.4,26
22,3455,1,0.4,31
22,3460,1,0.4,36
22,3465,1,0.4,41
22,3470,1,0.4,46
22,3475,1,0.4,51
22,3480,1,0.4,56
22,3485,1,0.4,61
22,3490,1,0.4,66
22,3495,1,0.4,71
22,3500,1,0.4,76
22,3505,1,0.4,81
22,3510,1,0.4,86
22,3515,1,0.4,91
22,3520,1,0.4,96
22,3525,1,0.4,101
22,3530,1,0.4,106
22,3535,1,0.4,111
22,3540,1,0.4,116
22,3545,1,0.4,121
22,3550,1,0.4,126
22,3555,1,0.4,131
22,3560,1,0.4,136
22,3565,1,0.4,141
22,3570,1,0.4,146
22,3575,1,0.4,151
22,3580,1,0.4,156
22,3585,1,0.4,161
22,3590,1,0.4,166
22,3595,1,0.4,171
22,3600,1,0.4,176
22,3605,1,0.4,181
22,3610,1,0.4,186
22,3615,1,0.4,191
22,3620,1,0.4,196
23,3625,1,0.4,2
23,3630,1,0.4,7
23,3635,1,0.4,12
23,3640,1,0.4,17
23,3645,1,0.4,22
23,3650,1,0.4,27
23,3655,1,0.4,32
23,3660,1,0.4,37
23,3665,1,0.4,42
23,3670,1,0.4,47
23,3675,1,0.4,52
23,3680,1,0.4,57
23,3685,1,0.4,62
23,3690,1,0.4,67
23,3695,1,0.4,72
23,3700,1,0.4,77
23,3705,1,0.4,82
23,3710,1,0.4,87
23,3715,1,0.4,92
23,3720,1,0.4,97
23,3725,1,0.4,102
23,3730,1,0.4,107
23,3735,1,0.4,112
23,3740,1,0.4,117
23,3745,1,0.4,122
23,3750,1,0.4,127
23,3755,1,0.4,132
23,3760,1,0.4,137
23,3765,1,0.4,142
23,3770,1,0.4,147
23,3775,1,0.4,152
23,3780,1,0.4,157
23,3785,1,0.4,162
23,3790,1,0.4,167
23,3795,1,0.4,172
23,3800,1,0.4,177
23,3805,1,0.4,182
23,3810,1,0.4,187
23,3815,1,0.4,192
23,3820,1,0.4,197
23,3825,1,0.4,202
23,3830,1,0.4,207
23,3835,1,0.4,212
23,3840,1,0.4,217
24,3845,0,0.4,1
24,3850,0,0.4,6
24,3855,0,0.4,11
24,3860,0,0.4,16
24,3865,0,0.4,21
24,3870,0,0.4,26
24,3875,0,0.4,31
24,3880,0,0.4,36
24,3885,0,0.4,41
24,3890,0,0.4,46
24,3895,0,0.4,51
24,3900,0,0.4,56
24,3905,0,0.4,61
24,3910,0,0.4,66
24,3915,0,0.4,71
24,3920,0,0.4,76
24,3925,0,0.4,81
24,3930,0,0.4,86
24,3935,0,0.4,91
24,3940,0,0.4,96
24,3945,0,0.4,101
24,3950,0,0.4,106
24,3955,0,0.4,111
24,3960,0,0.4,116
24,3965,0,0.4,121
24,3970,0,0.4,126
24,3975,0,0.4,131
24,3980,0,0.4,136
24,3985,0,0.4,141
24,3990,0,0.4,146
24,3995,0,0.4,151
24,4000,0,0.4,156
24,4005,0,0.4,161
24,4010,0,0.4,166
24,4015,0,0.4,171
24,4020,0,0.4,176
24,4025,0,0.4,181
24,4030,0,0.4,186
24,4035,0,0.4,191
24,4040,0,0.4,196
24,4045,0,0.4,201
24,4050,0,0.4,206
24,4055,0,0.4,211
24,4060,0,0.4,216
24,4065,0,0.4,221
24,4070,0,0.4,226
25,4075,1,0.45,3
25,4080,1,0.45,8
25,4085,1,0.45,13
25,4090,1,0.45,18
25,4095,1,0.45,23
25,4100,1,0.45,28
25,4105,1,0.45,33
25,4110,1,0.45,38
25,4115,1,0.45,43
25,4120,1,0.45,48
25,4125,1,0.45,53
25,4130,1,0.45,58
25,4135,1,0.45,63
25,4140,1,0.45,68
25,4145,1,0.45,73
25,4150,1,0.45,78
25,4155,1,0.45,83
25,4160,1,0.45,88
25,4165,1,0.45,93
25,4170,1,0.45,98
25,4175,1,0.45,103
25,4180,1,0.45,108
25,4185,1,0.45,113
25,4190,1,0.45,118
25,4195,1,0.45,123
25,4200,1,0.45,128
25,4205,1,0.45,133
25,4210,1,0.45,138
25,4215,1,0.45,143
25,4220,1,0.45,148
25,4225,1,0.45,153
25,4230,1,0.45,158
25,4235,1,0.45,163
25,4240,1,0.45,168
25,4245,1,0.45,173
25,4250,1,0.45,178
25,4255,1,0.45,183
25,4260,1,0.45,188
25,4265,1,0.45,193
25,4270,1,0.45,198
25,4275,1,0.45,203
26,4280,0,0.4,5
26,4285,0,0.4,10
26,4290,0,0.4,15
26,4295,0,0.4,20
26,4300,0,0.4,25
26,4305,0,0.4,30
26,4310,0,0.4,35
26,4315,0,0.4,40
26,4320,0,0.4,45
26,4325,0,0.4,50
26,4330,0,0.4,55
26,4335,0,0.4,60
26,4340,0,0.4,65
26,4345,0,0.4,70
26,4350,0,0.4,75
26,4355,0,0.4,80
26,4360,0,0.4,85
26,4365,0,0.4,90
26,4370,0,0.4,95
26,4375,0,0.4,100
26,4380,0,0.4,105
26,4385,0,0.4,110
26,4390,0,0.4,115
26,4395,0,0.4,120
26,4400,0,0.4,125
26,4405,0,0.4,130
26,4410,0,0.4,135
26,4415,0,0.4,140
26,4420,0,0.4,145
26,4425,0,0.4,150
26,4430,0,0.4,155
26,4435,0,0.4,160
26,4440,0,0.4,165
26,4445,0,0.4,170
26,4450,0,0.4,175
26,4455,0,0.4,180
26,4460,0,0.4,185
26,4465,0,0.4,190
26,4470,0,0.4,195
26,4475,0,0.4,200
26,4480,0,0.4,205
27,4485,1,0.45,1
27,4490,1,0.45,6
27,4495,1,0.45,11
27,4500,1,0.45,16
27,4505,1,0.45,21
27,4510,1,0.45,26
27,4515,1,0.45,31
27,4520,1,0.45,36
27,4525,1,0.45,41
27,4530,1,0.45,46
27,4535,1,0.45,51
27,4540,1,0.45,56
27,4545,1,0.45,61
27,4550,1,0.45,66
27,4555,1,0.45,71
27,4560,1,0.45,76
27,4565,1,0.45,81
27,4570,1,0.45,86
27,4575,1,0.45,91
27,4580,1,0.45,96
27,4585,1,0.45,101
27,4590,1,0.45,106
27,4595,1,0.45,111
27,4600,1,0.45,116
27,4605,1,0.45,121
27,4610,1,0.45,126
27,4615,1,0.45,131
27,4620,1,0.45,136
27,4625,1,0.45,141
27,4630,1,0.45,146
27,4635,1,0.45,151
27,4640,1,0.45,156
27,4645,1,0.45,161
27,4650,1,0.45,166
27,4655,1,0.45,171
27,4660,1,0.45,176
27,4665,1,0.45,181
27,4670,1,0.45,186
27,4675,1,0.45,191
27,4680,1,0.45,196
28,4685,1,0.5,5
28,4690,1,0.5,10
28,4695,1,0.5,15
28,4700,1,0.5,20
28,4705,1,0.5,25
28,4710,1,0.5,30
28,4715,1,0.5,35
28,4720,1,0.5,40
28,4725,1,0.5,45
28,4730,1,0.5,50
28,4735,1,0.5,55
28,4740,1,0.5,60
28,4745,1,0.5,65
28,4750,1,0.5,70
28,4755,1,0.5,75
28,4760,1,0.5,80
28,4765,1,0.5,85
28,4770,1,0.5,90
28,4775,1,0.5,95
28,4780,1,0.5,100
28,4785,1,0.5,105
28,4790,1,0.5,110
28,4795,1,0.5,115
28,4800,1,0.5,120
28,4805,1,0.5,125
28,4810,1,0.5,130
28,4815,1,0.5,135
28,4820,1,0.5,140
28,4825,1,0.5,145
28,4830,1,0.5,150
28,4835,1,0.5,155
28,4840,1,0.5,160
28,4845,1,0.5,165
28,4850,1,0.5,170
28,4855,1,0.5,175
28,4860,1,0.5,180
28,4865,1,0.5,185
28,4870,1,0.5,190
28,4875,1,0.5,195
29,4880,1,0.5,5
29,4885,1,0.5,10
29,4890,1,0.5,15
29,4895,1,0.5,20
29,4900,1,0.5,25
29,4905,1,0.5,30
29,4910,1,0.5,35
29,4915,1,0.5,40
29,4920,1,0.5,45
29,4925,1,0.5,50
29,4930,1,0.5,55
29,4935,1,0.5,60
29,4940,1,0.5,65
29,4945,1,0.5,70
29,4950,1,0.5,75
29,4955,1,0.5,80
29,4960,1,0.5,85
29,4965,1,0.5,90
29,4970,1,0.5,95
29,4975,1,0.5,100
29,4980,1,0.5,105
29,4985,1,0.5,110
29,4990,1,0.5,115
29,4995,1,0.5,120
29,5000,1,0.5,125
29,5005,1,0.5,130
29,5010,1,0.5,135
29,5015,1,0.5,140
29,5020,1,0.5,145
29,5025,1,0.5,150
29,5030,1,0.5,155
29,5035,1,0.5,160
29,5040,1,0.5,165
29,5045,1,0.5,170
29,5050,1,0.5,175
29,5055,1,0.5,180
30,5060,1,0.55,3
30,5065,1,0.55,8
30,5070,1,0.55,13
30,5075,1,0.55,18
30,5080,1,0.55,23
30,5085,1,0.55,28
31,5090,-1,0.55,2
31,5095,-1,0.55,7
31,5100,-1,0.55,12
31,5105,-1,0.55,17
31,5110,-1,0.55,22
31,5115,-1,0.55,27
32,5120,-1,0.55,2
32,5125,-1,0.55,7
32,5130,-1,0.55,12
32,5135,-1,0.55,17
32,5140,-1,0.55,22
33,5145,-1,0.5,4
33,5150,-1,0.5,9
33,5155,-1,0.5,14
33,5160,-1,0.5,19
33,5165,-1,0.5,24
33,5170,-1,0.5,29
33,5175,-1,0.5,34
33,5180,-1,0.5,39
33,5185,-1,0.5,44
33,5190,-1,0.5,49
33,5195,-1,0.5,54
33,5200,-1,0.5,59
33,5205,-1,0.5,64
33,5210,-1,0.5,69
33,5215,-1,0.5,74
33,5220,-1,0.5,79
33,5225,-1,0.5,84
33,5230,-1,0.5,89
33,5235,-1,0.5,94
33,5240,-1,0.5,99
33,5245,-1,0.5,104
33,5250,-1,0.5,109
34,5255,1,0.55,3
34,5260,1,0.55,8
34,5265,1,0.55,13
34,5270,1,0.55,18
34,5275,1,0.55,23
34,5280,1,0.55,28
35,5285,-1,0.55,2
35,5290,-1,0.55,7
35,5295,-1,0.55,12
35,5300,-1,0.55,17
35,5305,-1,0.55,22
35,5310,-1,0.55,27
35,5315,-1,0.55,32
35,5320,-1,0.55,37
35,5325,-1,0.55,42
